Hotel Name,Hotel URL,Room type,Number of guests,Price for 5 nights,Your choices,City
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,,Max. people: 1,"EGP 31,898 | EGP 42,548 | EGP 27,523 | EGP 28,473 | EGP 36,929 | EGP 32,968 | EGP 43,886 | EGP 28,660 | EGP 29,543 | EGP 38,267 | EGP 36,137 | EGP 47,847 | EGP 32,026 | EGP 32,711 | EGP 42,227 | EGP 37,207 | EGP 49,185 | EGP 33,164 | EGP 33,782 | EGP 43,565 | EGP 38,278 | EGP 50,523 | EGP 34,301 | EGP 34,852 | EGP 44,903 | EGP 39,391 | EGP 51,914 | EGP 35,484 | EGP 35,965 | EGP 46,295 | EGP 42,645 | EGP 55,982 | EGP 38,714 | EGP 39,005 | EGP 50,095 | EGP 46,926 | EGP 61,334 | EGP 43,490 | EGP 43,502 | EGP 55,714 | EGP 49,067 | EGP 64,010 | EGP 45,642 | EGP 58,390 | EGP 51,208 | EGP 66,686 | EGP 47,783 | EGP 61,066 | EGP 52,278 | EGP 68,024 | EGP 48,854 | EGP 62,404 | EGP 53,349 | EGP 69,362 | EGP 49,924 | EGP 63,742",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Mountainside King Deluxe Room - Pool View 1 king bed 1 room 41 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Mountainside King Deluxe Room - Pool View | 1 king bed | 1 room 41 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 41 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 41 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 28,433",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Mountainside Triple Deluxe Room - Pool View 1 full bed 1 room 43 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Mountainside Triple Deluxe Room - Pool View | 1 full bed | 1 room 43 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 43 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 43 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 29,570",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside Twin Premium Room - Garden View 2 twin beds 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside Twin Premium Room - Garden View | 2 twin beds | 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 28 m² | Balcony | Garden view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 32,936",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside King Premium Room - Garden View 1 king bed 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside King Premium Room - Garden View | 1 king bed | 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 28 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 28 m² | Balcony | Garden view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 32,936",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Premium Beachside King Room with Pool View 1 king bed 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Premium Beachside King Room with Pool View | 1 king bed | 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 40 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 34,074",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Premium Beachside Twin Room with Pool View 2 twin beds 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Premium Beachside Twin Room with Pool View | 2 twin beds | 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 40 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 34,074",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside King Premium Room - Sea View We have 5 left 1 king bed 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside King Premium Room - Sea View | We have 5 left | 1 king bed | 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 28 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 35,211",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside Twin Premium Room - Sea View We have 7 left 2 twin beds 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside Twin Premium Room - Sea View | We have 7 left | 2 twin beds | 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 28 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 28 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 35,211",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside King Grand Premium Room - Garden View 1 king bed 1 room 41 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside King Grand Premium Room - Garden View | 1 king bed | 1 room 41 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 41 m² Balcony Garden view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 41 m² | Balcony | Garden view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 36,394",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Mountainside Deluxe King Suite - Pool View 1 king bed Private suite 61 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Mountainside Deluxe King Suite - Pool View | 1 king bed | Private suite 61 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Private suite 61 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | Private suite | 61 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 39,851",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Mountainside Diamond Suite - Pool View 1 king bed and 1 sofa bed Private suite 65 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Mountainside Diamond Suite - Pool View | 1 king bed and 1 sofa bed | 1 king bed | 1 sofa bed | Private suite 65 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar More | Private suite 65 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Minibar | Private suite | 65 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 44,400",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside Premium Family Room - Garden View 2 twin beds and 1 full bed 1 room 28 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | Beachside Premium Family Room - Garden View | 2 twin beds and 1 full bed | 2 twin beds and | 2 twin beds | 1 full bed | 1 room 28 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar More | 1 room 28 m² Garden view Air conditioning Attached bathroom Flat-screen TV Minibar | 1 room | 28 m² | Garden view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | More,,"EGP 46,675",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside King Premium Suite - Pool View 1 king bed Private suite 58 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Beachside King Premium Suite - Pool View | 1 king bed | Private suite 58 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Private suite 58 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar | Private suite | 58 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Coffee machine | Minibar | More,,"EGP 48,949",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside King Premium Suite - Sea View 1 king bed Private suite 58 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Beachside King Premium Suite - Sea View | 1 king bed | Private suite 58 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Private suite 58 m² Balcony Sea view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar | Private suite | 58 m² | Balcony | Sea view | Air conditioning | Attached bathroom | Flat-screen TV | Coffee machine | Minibar | More,,"EGP 50,087",,sharm
DoubleTree by Hilton Sharm El Sheikh Sharm Bay,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__53125&from_sustainable_property_sr=1&from=searchresults,Beachside Romantic King Suite - Sea/Pool View 1 king bed Private suite 55 m² Balcony Sea view Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Beachside Romantic King Suite - Sea/Pool View | 1 king bed | Private suite 55 m² Balcony Sea view Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar More | Private suite 55 m² Balcony Sea view Pool view Air conditioning Attached bathroom Flat-screen TV Coffee machine Minibar | Private suite | 55 m² | Balcony | Sea view | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Coffee machine | Minibar | More,,"EGP 51,224",,sharm
,https://www.booking.com/hotel/eg/dive-inn-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AunA2c8GwAIB0gIkMGVlY2ZiMWUtMTg2ZC00ZWE0LThiMjctMWJjZmIwZDU3MjY52AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=775c90f423c7038d&srepoch=1777754221&all_sr_blocks=17141102_91909886_2_0_0&highlighted_blocks=17141102_91909886_2_0_0&matching_block_id=17141102_91909886_2_0_0&sr_pri_blocks=17141102_91909886_2_0_0__19941&from=searchresults,"Double Room We have 5 left 2 twin beds 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Hot tub Free toiletries Safe Toilet Bathtub or shower Towels Linens Tile/Marble floor Sitting area Blu-ray player TV Telephone Satellite channels Tea/Coffee maker Radio Pay-per-view channels Interconnecting room(s) available Heating Hairdryer DVD player Wake-up service/Alarm clock CD player Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Wardrobe or closet Upper floors accessible by stairs only Clothes rack Fold-up bed Toilet paper Child safety socket covers Board games/puzzles Books, DVDs or music for children Entire unit wheelchair accessible Hearing accessible Single-room AC for guest accommodation Hand sanitizer | Double Room | We have 5 left | 2 twin beds | 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar Hot tub Free toiletries Safe Toilet Bathtub or shower Towels Linens Tile/Marble floor Sitting area Blu-ray player TV Telephone Satellite channels Tea/Coffee maker Radio Pay-per-view channels Interconnecting room(s) available Heating Hairdryer DVD player Wake-up service/Alarm clock CD player Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Wardrobe or closet Upper floors accessible by stairs only Clothes rack Fold-up bed Toilet paper Child safety socket covers Board games/puzzles Books, DVDs or music for children Entire unit wheelchair accessible Hearing accessible Single-room AC for guest accommodation Hand sanitizer | 40 m² Balcony Pool view Air conditioning Attached bathroom Flat-screen TV Terrace Minibar | 40 m² | Balcony | Pool view | Air conditioning | Attached bathroom | Flat-screen TV | Terrace | Minibar | Hot tub Free toiletries Safe Toilet Bathtub or shower Towels Linens Tile/Marble floor Sitting area Blu-ray player TV Telephone Satellite channels Tea/Coffee maker Radio Pay-per-view channels Interconnecting room(s) available Heating Hairdryer DVD player Wake-up service/Alarm clock CD player Carpeted Electric kettle Outdoor furniture Cable channels Wake-up service Wardrobe or closet Upper floors accessible by stairs only Clothes rack Fold-up bed Toilet paper Child safety socket covers Board games/puzzles Books, DVDs or music for children Entire unit wheelchair accessible Hearing accessible Single-room AC for guest accommodation Hand sanitizer | Hot tub | Free toiletries | Safe | Toilet | Bathtub or shower | Towels | Linens | Tile/Marble floor | Sitting area | Blu-ray player | TV | Telephone | Satellite channels | Tea/Coffee maker | Radio | Pay-per-view channels | Interconnecting room(s) available | Heating | Hairdryer | DVD player | Wake-up service/Alarm clock | CD player | Carpeted | Electric kettle | Outdoor furniture | Cable channels | Wake-up service | Wardrobe or closet | Upper floors accessible by stairs only | Clothes rack | Fold-up bed | Toilet paper | Child safety socket covers | Board games/puzzles | Books, DVDs or music for children | Entire unit wheelchair accessible | Hearing accessible | Single-room AC for guest accommodation | Hand sanitizer",,"EGP 11,600",,sharm
